Timestamp,transactions-per-second
2020-05-30 16:45:00,4.06666666666667
2020-05-31 10:15:00,3.15
2020-06-01 03:45:00,2.28333333333333
2020-06-01 21:15:00,3.78333333333333
2020-06-02 14:45:00,4.53333333333333
2020-06-03 08:15:00,3.6
2020-06-04 01:45:00,2.28333333333333
2020-06-04 19:15:00,4.65
2020-06-05 12:45:00,4.18333333333333
2020-06-06 06:15:00,2.76666666666667
2020-06-06 23:45:00,2.68333333333333
2020-06-07 17:15:00,3.05
2020-06-08 10:45:00,3.98333333333333
2020-06-09 04:15:00,2.55
2020-06-09 21:45:00,4.06666666666667
2020-06-10 15:15:00,4.63333333333333
2020-06-11 08:45:00,3.46666666666667
2020-06-12 02:15:00,2.66666666666667
2020-06-12 19:45:00,4.21666666666667
2020-06-13 13:15:00,3.43333333333333
2020-06-14 06:45:00,2.66666666666667
2020-06-15 00:15:00,2.48333333333333
2020-06-15 17:45:00,4.88333333333333
2020-06-16 11:15:00,3.53333333333333
2020-06-17 04:45:00,2.2
2020-06-17 22:15:00,4.33333333333333
2020-06-18 15:45:00,4.58333333333333
2020-06-19 09:15:00,3.81666666666667
2020-06-20 02:45:00,2.33333333333333
2020-06-20 20:15:00,3.21666666666667
2020-06-21 13:45:00,3.25
2020-06-22 07:15:00,3.11666666666667
2020-06-23 00:45:00,2.55
2020-06-23 18:15:00,4.65
2020-06-24 11:45:00,4.06666666666667
2020-06-25 05:15:00,2.61666666666667
2020-06-25 22:45:00,3.4
2020-06-26 16:15:00,4.18333333333333
2020-06-27 09:45:00,3.01666666666667
2020-06-28 03:15:00,2.6
2020-06-28 20:45:00,4.15
2020-06-29 14:15:00,4.2
2020-06-30 07:45:00,3.73333333333333
2020-07-01 01:15:00,2.75
2020-07-01 18:45:00,4.48333333333333
2020-07-02 12:15:00,4.1
2020-07-03 05:45:00,2.5
2020-07-03 23:15:00,3.61666666666667
2020-07-04 16:45:00,3.66666666666667
2020-07-05 10:15:00,3.16666666666667
2020-07-06 03:45:00,2.25
2020-07-06 21:15:00,4.31666666666667
2020-07-07 14:45:00,4.58333333333333
2020-07-08 08:15:00,3.95
2020-07-09 01:45:00,2.65
2020-07-09 19:15:00,4.11666666666667
2020-07-10 12:45:00,4.3
2020-07-11 06:15:00,2.9
2020-07-11 23:45:00,3.23333333333333
2020-07-12 17:15:00,3.73333333333333
2020-07-13 10:45:00,4.21666666666667
2020-07-14 04:15:00,2.15
2020-07-14 21:45:00,4.11666666666667
2020-07-15 15:15:00,4.73333333333333
2020-07-16 08:45:00,4.26666666666667
2020-07-17 02:15:00,2.53333333333333
2020-07-17 19:45:00,4.18333333333333
